店舗id,店舗名,商品コード,商品名 ,税率 ,賞味期限 ,容量 ,原単価 ,売単価 ,在庫数,原価金額,売価金額 
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842506866","ｺｰｲﾌﾞﾙｰﾍﾞﾘｰ","8.00","","ｺｰｲﾌﾞﾙｰﾍﾞﾘｰ","132.00","204.00","2.00","264.0000","408.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842527939","ｼｵﾚﾓﾝﾀﾌﾞﾚｯﾄ","10.00","","ｼｵﾚﾓﾝﾀﾌﾞﾚｯﾄ","140.00","198.00","-1.00","-140.0000","-198.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842528479","ﾁｮｳｿｳｶｲﾉﾄﾞｱﾒ","10.00","","","155.00","217.00","-1.00","-155.0000","-217.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842634668","ﾃﾞｨｱﾅﾁｭﾗ29ｱﾐﾉﾏﾙﾁV&ﾐﾈﾗﾙ","8.00","","50ﾆﾁ","948.00","1521.00","2.00","1896.0000","3042.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842634903","ﾃﾞｨｱﾅﾁｭﾗ DHA･ｲﾁｮｳﾊ","8.00","","120ﾂﾌﾞ","900.00","1458.00","2.00","1800.0000","2916.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842634958","ﾃﾞｨｱﾅﾁｭﾗｸﾞﾙｺｻﾐ･IIｶﾞﾀｺﾗｹﾞﾝ","8.00","","180ﾂﾌﾞ","900.00","1186.00","2.00","1800.0000","2372.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842635511","ﾃﾞｨｱﾅﾁｭﾗｱｴﾝ","8.00","","ﾃﾞｨｱﾅﾁｭﾗｱｴﾝ","336.00","563.00","2.00","672.0000","1126.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842635535","ﾃﾞｨｱﾅﾁｭﾗDHA","8.00","","ﾃﾞｨｱﾅﾁｭﾗDHA","1260.00","1980.00","-8.00","-10080.0000","-15840.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842635948","ディアナチュラカルシウム・マグネシウム・アエン・ビ","8.00","","180T","468.00","778.00","-5.00","-2340.0000","-3890.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842635962","ディアナチュラヒアルロンサン３０ニチブン","8.00","","60T","720.00","1182.00","-5.00","-3600.0000","-5910.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842636075","パーフェクトアスタコラーゲンパウダーツメカエ","8.00","","ﾂﾒｶｴ","1170.00","1934.00","-3.00","-3510.0000","-5802.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842636501","ディアナチュラマルチビタミン６０ニチ","8.00","","60T","390.00","648.00","-4.00","-1560.0000","-2592.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842636938","Ａｓａｈｉディアナチュラスタイルテツｘマルチビタミ","8.00","","ASAHIﾃﾞｨｱﾅﾁｭﾗｽﾀｲﾙﾃﾂXﾏﾙﾁﾋﾞ","657.00","1059.00","2.00","1314.0000","2118.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842637546","ASAHIﾃﾞｨｱﾅﾁｭﾗ","8.00","","EPAﾅｯﾄ","510.00","826.00","2.00","1020.0000","1652.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842637577","ディアナチュラ　アエン","8.00","","60ﾆﾁﾌﾞ","300.00","513.00","-1.00","-300.0000","-513.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842637867","ＤＮＧ","8.00","","180T","1386.00","2139.00","2.00","2772.0000","4278.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842638086","シュワーベギンコイチョウハ","8.00","","","6900.00","9936.00","1.00","6900.0000","9936.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842638482","ＡｓａｈｉアクティオビタミンＣ","8.00","","60ﾆﾁ","282.00","471.00","-3.00","-846.0000","-1413.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842638970","ディアナチュラアクティブホエイプロテインカフェオレ","8.00","","360G","1440.00","2332.00","-1.00","-1440.0000","-2332.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4946842639076","ディアナチュラビタミンＢグン６０ニチ","8.00","","60ﾆﾁ","296.00","490.00","-1.00","-296.0000","-490.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4949176021630","シアバター","10.00","","170G","284.00","418.00","2.00","568.0000","836.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4949176021722","アロエクリーム","10.00","","40G","113.00","198.00","5.00","565.0000","990.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4949176053952","ダニトリシート　３マイイリ","10.00","","ﾀﾞﾆﾄﾘｼｰﾄ 3ﾏｲｲﾘ","570.00","836.00","-6.00","-3420.0000","-5016.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4949176096317","ﾋﾛｸﾁｺｵﾘﾏｸﾗ","10.00","","1000CC","660.00","998.00","3.00","1980.0000","2994.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4949176096324","ﾋﾛｸﾁｺｵﾘﾏｸﾗ S","10.00","","400CC","490.00","896.00","1.00","490.0000","896.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4952106213784","ﾌﾟﾛﾎﾟﾘｽｷｬﾝﾃﾞｨ","8.00","","ﾌﾟﾛﾎﾟﾘｽｷｬﾝﾃﾞｨ","318.00","410.00","-32.00","-10176.0000","-13120.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4953861001357","ｼﾞｮｷﾝｸﾘｰﾝﾍﾟｰﾊﾟｰ","10.00","","","195.00","298.00","-3.00","-585.0000","-894.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4954097914213","ビコウカクチョウテープ　レギュラー","10.00","","10P","150.00","312.00","1.00","150.0000","312.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4954097916262","エビリサポート　塩分補給タブレット","10.00","","30T","120.00","198.00","10.00","1200.0000","1980.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4954391103399","ハイティナＣプラス","10.00","","210T","738.00","1655.00","-21.00","-15498.0000","-34755.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4954391103870","シンビオラクターゼＳジョウ","10.00","","360T","480.00","1027.00","-15.00","-7200.0000","-15405.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4954391104556","ナチュラルバランスＢＢ","10.00","","250T","825.00","1180.00","4.00","3300.0000","4720.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4954799113518","コンクールF","10.00","","ｺﾝｸｰﾙ F","787.00","1100.00","-29.00","-22823.0000","-31900.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4954799119046","コンクールマウスジェル","10.00","","50G","1144.00","1650.00","3.00","3432.0000","4950.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4954799119053","ｺﾝｸｰﾙ ﾏｳｽﾘﾝｽ","10.00","","","839.00","1210.00","2.00","1678.0000","2420.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4954973215229","ﾑｼﾖｹﾃｨｯｼｭ","10.00","","ﾑｼﾖｹﾃｨｯｼｭ","130.00","220.00","2.00","260.0000","440.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4955273406034","プラセンタ　オールインワン","10.00","","80G","900.00","1320.00","-7.00","-6300.0000","-9240.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4955574723229","リーダーサージカルマスク薄手タイプ　レギュラーサイ","10.00","","30ﾏｲ","390.00","580.00","-3.00","-1170.0000","-1740.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4955574821147","スパイラルメンボウ","10.00","","200ﾎﾟﾝ","79.00","138.00","3.00","237.0000","414.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4955814701222","ｸﾞｰﾋﾟﾀｯｼｯﾄﾘｸｯｷｰﾌﾞﾙｰﾍﾞﾘｰﾁｰｽﾞｹｰｷ","8.00","","","112.00","153.00","-2.00","-224.0000","-306.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4955814701239","ｸﾞｰﾋﾟﾀｯｼｯﾄﾘｸｯｷｰｼｮｺﾗﾊﾞﾅｰﾇ","8.00","","","112.00","153.00","-1.00","-112.0000","-153.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4955982022006","ケイメイガシンサンＳ","10.00","","40H","1610.00","2530.00","2.00","3220.0000","5060.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4955982030117","ガシンサンＳサイリュウ","10.00","","20H","980.00","1540.00","-1.00","-980.0000","-1540.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4955982030155","ガシンサンＳサイリュウ","10.00","","120H","4760.00","7480.00","-1.00","-4760.0000","-7480.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4955982058012","ケイメイガシンサン","10.00","","400G","4200.00","6600.00","-3.00","-12600.0000","-19800.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4956621011122","ｼｮｳｼﾞｭｾﾝ3ﾎﾝ","10.00","","ｼｮｳｼﾞｭｾﾝ3ﾎﾝ","4177.00","5673.00","-1.00","-4177.0000","-5673.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4957589043880","リョウカンマスク　グレー","10.00","","1ﾏｲ","970.00","1100.00","-1.00","-970.0000","-1100.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4957589063888","リョウカンマスク　ブルー","10.00","","1ﾏｲ","970.00","1100.00","-1.00","-970.0000","-1100.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4957589073887","リョウカンマスク　シロ","10.00","","1ﾏｲ","970.00","1100.00","38.00","36860.0000","41800.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4957589103799","３Ｄニットマスク　黒","10.00","","3Dﾆｯﾄﾏｽｸ ｸﾛ","650.00","1100.00","1.00","650.0000","1100.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4957589403790","３Ｄニットマスク　グレー","10.00","","3Dﾆｯﾄﾏｽｸ ｸﾞﾚｰ","650.00","1100.00","66.00","42900.0000","72600.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4957589502721","マスクケース無地　ワイン","10.00","","1ｺ","425.00","598.00","19.00","8075.0000","11362.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4957589602988","ウレタンイリポリエステルマスク　サックス","10.00","","2ﾏｲ","300.00","498.00","35.00","10500.0000","17430.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4957589702985","ウレタンイリポリエステルマスク　シロ","10.00","","2ﾏｲ","300.00","498.00","-4.00","-1200.0000","-1992.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4958707000037","エバシェリーン　ブンポウ","10.00","","20H","972.00","1980.00","1.00","972.0000","1980.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4958707000044","エバシェリーン　ブンポウ","10.00","","48H","1944.00","3960.00","-3.00","-5832.0000","-11880.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4958707000556","エバセチンゴールド","10.00","","36T","840.00","1848.00","-3.00","-2520.0000","-5544.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4958707000617","フエカルミンスリ－","10.00","","48H","916.00","1848.00","-1.00","-916.0000","-1848.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4958707000624","フエカルミンスリ－","10.00","","90H","1680.00","3080.00","-2.00","-3360.0000","-6160.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4958707000648","フェカルミンゴールドジョウ","10.00","","60T","598.00","1430.00","-8.00","-4784.0000","-11440.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4958707000655","フェカルミンゴールドジョウ","10.00","","168T","1400.00","3080.00","-3.00","-4200.0000","-9240.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4958707000662","フェカルミンゴールドジョウ","10.00","","288T","1748.00","4180.00","-1.00","-1748.0000","-4180.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4958707001102","エバシェリーンハーブジョウ２４ジョウ","10.00","","ｴﾊﾞｼｪﾘｰﾝﾊｰﾌﾞｼﾞｮｳ24ｼﾞｮｳ","440.00","968.00","-1.00","-440.0000","-968.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4958707001119","エバシェリーンハーブ錠","10.00","","96T","1410.00","3102.00","1.00","1410.0000","3102.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961248000213","サンポウハグキミガキ","10.00","","180G","700.00","1540.00","2.00","1400.0000","3080.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961248005751","三宝はぐきみがき","10.00","","60G","340.00","748.00","-2.00","-680.0000","-1496.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961248005768","トフメルＡ　（マル）","10.00","","15G","396.00","968.00","1.00","396.0000","968.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961248008783","ﾄﾌﾒﾙｿﾌﾄ","10.00","","","400.00","880.00","-1.00","-400.0000","-880.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961248008813","ﾄﾌﾒﾙｿﾌﾄ","10.00","","","650.00","1430.00","-1.00","-650.0000","-1430.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961248008820","パルモア","10.00","","7G","495.00","1120.00","-5.00","-2475.0000","-5600.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961248009001","トフメルＡ","10.00","","40G","675.00","1650.00","1.00","675.0000","1650.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961248009322","パルモア－シットリウルオイビューティークリームＤＥ","10.00","","100G","800.00","1760.00","-3.00","-2400.0000","-5280.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961248009339","パルモア－シットリウルオイビューティークリームＤＥ","10.00","","40G","440.00","968.00","-2.00","-880.0000","-1936.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961308118049","ボシュロムオキュバイト＋ルテイン","8.00","","90T","1525.00","3024.00","-2.00","-3050.0000","-6048.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961308118230","ﾎﾞｼｭﾛﾑｵｷｭﾊﾞｲﾄ ﾌﾟﾘｻﾞｰﾋﾞｼﾞｮﾝ2","10.00","","","2669.00","5292.00","-4.00","-10676.0000","-21168.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4961469100358","ﾍﾙｽﾃｯｸｼｶﾝｽﾘ-ﾌﾞ","10.00","","ﾍﾙｽﾃｯｸｼｶﾝｽﾘ-ﾌﾞ","364.00","598.00","1.00","364.0000","598.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4963189701228","ｺﾓﾉｹｰｽ","10.00","","ｺﾓﾉｹｰｽ","560.00","660.00","3.00","1680.0000","1980.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4963497052029","ｱﾄﾏｲｻﾞ-S","10.00","","ｱﾄﾏｲｻﾞ-S","1.00","298.00","6.00","6.0000","1788.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4963507085443","ｶｲﾎｼｭｷﾞM021ﾌﾞﾗｯｸｽﾑｰｽ","10.00","","","4130.00","6490.00","-1.00","-4130.0000","-6490.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4963507085450","ｶｲﾎｼｭｷﾞMO21ﾌﾞﾗｯｸｽﾑｰｽ","10.00","","","4130.00","6490.00","-1.00","-4130.0000","-6490.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4963856222582","コウライニンジンチャ","10.00","","90G(3G","550.00","1080.00","2.00","1100.0000","2160.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4964176540011","ﾓｯﾁﾘﾑｷﾞ","8.00","","ﾓｯﾁﾘﾑｷﾞ","290.00","498.00","-4.00","-1160.0000","-1992.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4964190002823","ｺﾞﾑﾃﾖｳｲﾝﾅｰ","10.00","","","236.00","298.00","14.00","3304.0000","4172.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4964259100262","PFAﾔｸﾖｳﾊﾝﾄﾞCLP7CP","10.00","","","1050.00","1650.00","5.00","5250.0000","8250.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4964259398508","ｱﾍﾞﾝﾇ ｳｫ-ﾀ- J","10.00","","50G","525.00","770.00","1.00","525.0000","770.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4964259399574","PFAｱﾍﾞﾝﾇｳｫｰﾀｰ(L)","10.00","","300G","1650.00","2420.00","2.00","3300.0000","4840.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4964259399581","PFAｱﾍﾞﾝﾇｳｫｰﾀｰ(S)","10.00","","150G","1125.00","1650.00","2.00","2250.0000","3300.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4965534663717","ｿｰﾌﾟｹｰｽ","10.00","","ｿｰﾌﾟｹｰｽ","100.00","110.00","4.00","400.0000","440.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4967576421584","ﾋﾞﾌｨｯﾄﾏｽｸ","10.00","","","398.00","498.00","23.00","9154.0000","11454.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4967576421607","ﾋﾞﾌｨｯﾄﾏｽｸﾋﾟﾝｸ7ﾏｲﾌﾂｳ","10.00","","ﾋﾞﾌｨｯﾄﾏｽｸﾋﾟﾝｸ7ﾏｲﾌﾂｳ","398.00","458.00","-3.00","-1194.0000","-1374.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4968760808013","３Ａマグネシア","10.00","","90T","660.00","1027.00","-1.00","-660.0000","-1027.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4968909006782","ﾀﾞﾆｸﾘﾝﾌﾄﾝﾏｸﾗｼｰﾄ","10.00","","","705.00","880.00","27.00","19035.0000","23760.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4968909007789","ｲﾝﾌｸﾘﾝｳｲﾙｽﾀｲｻｸｽﾌﾟﾚｰ ｹｲﾀｲ","10.00","","50ml","726.00","1200.00","9.00","6534.0000","10800.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4968909007802","ノロクリン　ウィルス・細菌対策スプレー","10.00","","300ML","1115.00","1830.00","10.00","11150.0000","18300.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4968909061200","ダニクリンＮジョキンホンタイ","10.00","","","780.00","980.00","7.00","5460.0000","6860.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4968909061217","ﾀﾞﾆｸﾘﾝNｼﾞｮｷﾝﾂﾒｶｴ","10.00","","","650.00","880.00","17.00","11050.0000","14960.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4968988071633","ﾜﾝﾀｯﾁﾎﾞﾄﾙ","10.00","","","100.00","198.00","3.00","300.0000","594.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4968988076577","ﾌﾝﾜﾘﾘｯﾁ","10.00","","ﾌﾝﾜﾘﾘｯﾁ","148.00","164.00","5.00","740.0000","820.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4969432401136","フタアミンＨイクリーム","10.00","","","660.00","1210.00","1.00","660.0000","1210.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4969432401143","フタアミンＨイクリーム","10.00","","","1320.00","2420.00","-1.00","-1320.0000","-2420.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4970170108133","ｵｵｼﾏﾂﾊﾞｷ ｳｵｰﾀｰ","10.00","","ｵｵｼﾏﾂﾊﾞｷ ｳｵｰﾀｰ","650.00","980.00","1.00","650.0000","980.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4970170108157","ｵｵｼﾏﾂﾊﾞｷ ﾍｱｽﾌﾟﾚｰ","10.00","","ｵｵｼﾏﾂﾊﾞｷ ﾍｱｽﾌﾟﾚｰ","780.00","1188.00","3.00","2340.0000","3564.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4970170109161","ｵｵｼﾏﾂﾊﾞｷｱﾌﾞﾗ","10.00","","ｵｵｼﾏﾂﾊﾞｷｱﾌﾞﾗ","975.00","1380.00","21.00","20475.0000","28980.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4970170703178","ｱﾄﾋﾟｺｯｳｫｰﾀｰﾛｰｼｮﾝ","10.00","","ｱﾄﾋﾟｺｯｳｫｰﾀｰﾛｰｼｮﾝ","720.00","1131.00","-3.00","-2160.0000","-3393.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4970170720113","ｱﾄﾋﾟｺｼｬﾝﾌﾟ-ｶｴ","10.00","","ｱﾄﾋﾟｺｼｬﾝﾌﾟ-ｶｴ","588.00","950.00","2.00","1176.0000","1900.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4970687211333","ﾌｨｯﾄｽﾀｲﾙﾉｰﾏﾙﾛﾝｸﾞ","10.00","","ﾌｨｯﾄｽﾀｲﾙﾉｰﾏﾙﾛﾝｸﾞ","869.00","1405.00","4.00","3476.0000","5620.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4970687211340","ＵＶ－２７４１フィットスタイルユビナシロング","10.00","","UV-274","759.00","1202.00","-1.00","-759.0000","-1202.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4970687211401","UV-2991ﾌｨｯﾄｽﾀｲﾙﾌｪｲｽｶﾊﾞｰﾒｯｼｭ","10.00","","","704.00","1115.00","4.00","2816.0000","4460.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4970687211500","UV-2891ﾌｨｯﾄｽﾀｲﾙUVﾈｯｸｶﾊﾞｰ","10.00","","","759.00","1202.00","16.00","12144.0000","19232.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971493104352","ｺｴﾝｻﾞｲﾑQ10","8.00","","ｺｴﾝｻﾞｲﾑQ10","1937.00","2980.00","-2.00","-3874.0000","-5960.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971493105014","ｱｷｳｺﾝ100%ﾌﾝﾏﾂ","8.00","","150G","600.00","861.00","-2.00","-1200.0000","-1722.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971493300747","ｵﾘﾋﾛ ｼﾞｭｸｾｲｹﾞﾝﾏｲｽ JAS","8.00","","720ml","360.00","498.00","-3.00","-1080.0000","-1494.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971578000012","ｵｵﾀｶｺｳｿ","8.00","","ｵｵﾀｶｺｳｿ","4950.00","6458.00","-2.00","-9900.0000","-12916.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971578001460","ﾌﾝﾏﾂｵｵﾀｶｺｳｿ","8.00","","ﾌﾝﾏﾂｵｵﾀｶｺｳｿ","2184.00","2980.00","1.00","2184.0000","2980.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971710128635","ｺｰｾｰﾓｲｽﾁｭｱﾘｯﾁﾍｱｸﾘｰﾑ","10.00","","ｺｰｾｰﾓｲｽﾁｭｱﾘｯﾁﾍｱｸﾘｰﾑ","1050.00","1320.00","2.00","2100.0000","2640.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971710314977","ｿﾌﾃｨﾓﾒｲｸｵﾄｼWｺﾗｰｹﾞﾝ ｶｴ","10.00","","ｿﾌﾃｨﾓﾒｲｸｵﾄｼWｺﾗｰｹﾞﾝ ｶｴ","288.00","405.00","3.00","864.0000","1215.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971710314991","ｿﾌﾃｨﾓﾒｲｸｵﾄｼWﾋｱﾙﾛﾝｻﾝ ｶｴ","10.00","","ｿﾌﾃｨﾓﾒｲｸｵﾄｼWﾋｱﾙﾛﾝｻﾝ ｶｴ","288.00","405.00","4.00","1152.0000","1620.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971710382884","ｸﾘｱﾀｰﾝ ｶﾝｿｳｺｼﾞﾜﾀｲｻｸﾏｽｸ","10.00","","ｸﾘｱﾀｰﾝ ｶﾝｿｳｺｼﾞﾜﾀｲｻｸﾏｽｸ","780.00","1100.00","3.00","2340.0000","3300.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971710387926","ｸﾘｱﾀｰﾝﾁｮｳﾉｳｺｳﾎｼﾂﾏｽｸ","10.00","","","780.00","1100.00","1.00","780.0000","1100.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971710390612","ｸﾘｱﾀｰﾝﾊﾀﾞﾌｯｸﾗEXRﾏｽｸ","10.00","","ｸﾘｱﾀｰﾝﾊﾀﾞﾌｯｸﾗEXRﾏｽｸ","780.00","1100.00","3.00","2340.0000","3300.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971710395044","ｸﾘｱﾀｰﾝﾊﾘｶﾝﾉｳｼﾞｭﾝﾘﾌﾄﾏｽｸ","10.00","","40P","780.00","1100.00","2.00","1560.0000","2200.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971825016582","ｼｰﾋﾞｯｸﾃﾞｵﾅﾁｭﾚ ｿﾌﾄｽﾄｰﾝW","10.00","","ｼｰﾋﾞｯｸﾃﾞｵﾅﾁｭﾚ ｿﾌﾄｽﾄｰﾝW","720.00","1100.00","3.00","2160.0000","3300.0000"
"6","ｸﾞﾘｰﾝﾌﾟﾗｻﾞ店","4971902070469","ｽﾃｨｯｸﾀｲﾌﾟﾏｳｽｴｳｫｯｼｭ","10.00","","ｽﾃｨｯｸﾀｲﾌﾟﾏｳｽｴｳｫｯｼｭ","87.00","98.00","5.00","435.0000","490.0000"
