仕入日,店舗,仕入先コード,仕入先,部門コード,部門,商品コード,商品,税率,仕入数量,仕入単価,仕入金額,売単価,売価金額,粗利金額,粗利率
"2022/07/01","639　大島店","0699","材料転用","03","ＯＴＣ医薬品類","0000049344233","ネオシーダー　キングサイズ　２０本入","10.00","20.00","220.00","4400","343","6860","2460","35.86"
"2022/07/01","639　大島店","0699","材料転用","03","ＯＴＣ医薬品類","4906048000049","ネオシーダー　キングサイズ　２０本×１０入","10.00","-2.00","2200.00","-4400","3432","-6864","-2464","35.9"
"2022/07/01","639　大島店","0699","材料転用","03","ＯＴＣ医薬品類","4954097858951","ラーバエースＤ３０００　１００ｍｌＪＶＰ","10.00","10.00","40.00","400","143","1430","1030","72.03"
"2022/07/01","639　大島店","0699","材料転用","03","ＯＴＣ医薬品類","4954097858968","ラーバエースＤ３０００　１００ｍｌ×１０本","10.00","-1.00","400.00","-400","917","-917","-517","56.38"
"2022/07/01","639　大島店","0699","材料転用","03","ＯＴＣ医薬品類","4987014016608","新バイトゴールド３０００ １００ｍｌ×１０本","10.00","5.00","370.00","1850","917","4585","2735","59.65"
"2022/07/01","639　大島店","0699","材料転用","03","ＯＴＣ医薬品類","4987014016707","新バイトゴ－ルド３０００ドリンク５０本","10.00","-1.00","1850.00","-1850","4158","-4158","-2308","55.51"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045046520","クラシエ　乙字湯エキス顆粒　４５包","10.00","1.00","1824.00","1824","4180","4180","2356","56.36"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049118","漢方セラピー　　　　牛車腎気丸料　９６錠","10.00","2.00","1037.00","2074","1555","3110","1036","33.31"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049194","漢方セラピー　当帰四逆加呉茱萸生姜湯","10.00","2.00","670.00","1340","1005","2010","670","33.33"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049255","漢方セラピー　防已黄耆湯　９６錠","10.00","6.00","1037.00","6222","1555","9330","3108","33.31"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049293","漢方セラピー　疎経活血湯　９６錠","10.00","1.00","1194.00","1194","1790","1790","596","33.3"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045049378","漢方セラピー　加味逍遥散　96錠","10.00","3.00","1320.00","3960","1980","5940","1980","33.33"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045050152","漢方セラピー　桂枝加芍薬湯　２４包","10.00","3.00","1980.00","2970","2970","4455","1485","33.33"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045050183","漢方セラピー　オンジ　２４包","10.00","1.00","880.00","880","1320","1320","440","33.33"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045050367","柴胡加竜骨牡蠣湯　180錠","10.00","2.00","2145.00","4290","3217","6434","2144","33.32"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045182822","桂枝加竜骨牡蛎湯エキス錠","10.00","2.00","2200.00","4400","3300","6600","2200","33.33"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045182853","コイクラセリド","10.00","10.00","990.00","9900","1485","14850","4950","33.33"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045182860","漢方セラピー止逆清和錠　36錠","10.00","15.00","1100.00","8250","1650","12375","4125","33.33"
"2022/07/01","063　ミラドラ","0213","クラシエ薬品","03","ＯＴＣ医薬品類","4987045182884","半夏瀉心湯ＥＸ　36錠","10.00","2.00","550.00","1100","825","1650","550","33.33"
"2022/07/01","063　ミラドラ","0306","佐藤製薬","03","ＯＴＣ医薬品類","4987316017013","新トニン咳止め液　６０ｍｌ","10.00","100.00","444.00","44400","921","92100","47700","51.79"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4560473680315","恵のルテイン　３０粒","8.00","2.00","1.00","2","1296","2592","2590","99.92"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4971493101597","イチョウ葉エキス粒　２４０粒","8.00","2.00","660.00","1320","1058","2116","796","37.62"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","01","食品","4979654026499","山本漢方　糖流茶　２４包","8.00","1.00","480.00","480","861","861","381","44.25"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4523905007616","スーパーガードマスクやや小さめ７枚","10.00","3.00","114.00","342","217","651","309","47.47"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4570084940036","プリーツマスク小さめサイズ","10.00","2.00","230.00","460","398","796","336","42.21"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080201416","ゴキプッシュプロ　１００ｍｌ","10.00","1.00","580.00","580","767","767","187","24.38"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080504715","ﾓﾝﾀﾞﾐﾝ ﾍﾟﾊﾟｰﾐﾝﾄ 1080ml","10.00","1.00","580.00","580","712","712","132","18.54"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901080688514","らくハピ　エアコン洗浄中　","10.00","1.00","414.00","414","588","588","174","29.59"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901301348333","リセッシュ除菌ＥＸ＋デオパワー　詰替","10.00","2.00","252.00","504","327","654","150","22.94"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901417722850","いち髪プレミアムシャンプー　詰替340ｍｌ","10.00","2.00","390.00","780","495","990","210","21.21"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901417722867","いち髪プレミアムトリトーメント　詰替340ｇ","10.00","2.00","390.00","780","495","990","210","21.21"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901548703292","熱中対策タオルに氷をつくるスプレー　230ｍｌ","10.00","1.00","507.00","507","770","770","263","34.16"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4901730020510","Ｊ＆Ｊバンドエイド　ウォーターブロック","10.00","1.00","210.00","210","360","360","150","41.67"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4902510180073","ＳＫＩＮオリジナルアイアール　10Ｐ","10.00","2.00","720.00","1440","1650","3300","1860","56.36"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903111961016","超立体マスク　スタンダード　ふつう　３０枚","10.00","1.00","415.00","415","547","547","132","24.13"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4903111961221","超立体マスク　スタンダード　大きめ　３０枚","10.00","1.00","415.00","415","547","547","132","24.13"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987107628657","シティースホワイト　口臭ケア　ＥＸミント　","10.00","2.00","1142.00","2284","1408","2816","532","18.89"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987115800113","サッサ　１５枚入り","10.00","1.00","220.00","220","327","327","107","32.72"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","02","日用雑貨","4987435549372","メディータム休息休眠グリーン　リラックマ","10.00","1.00","416.00","416","660","660","244","36.97"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4901080850218","バポナ　ミニ殺虫プレート　1～1.5畳用","10.00","2.00","488.00","976","988","1976","1000","50.61"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4956124000128","グローミン　10ｇ","10.00","24.00","2268.00","54432","3498","83952","29520","35.16"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987067254200","エルペインコーワ　１２錠","10.00","1.00","539.00","539","767","767","228","29.73"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987067801107","フィニッシュコーワ　２５ｍｌ","10.00","1.00","825.00","825","1078","1078","253","23.47"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987107600011","ガスター１０　Ｓ錠　１２錠","10.00","2.00","1045.00","2090","1408","2816","726","25.78"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987107614001","トラフル軟膏","10.00","1.00","540.00","540","767","767","227","29.6"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987107628220","ロキソニンＳローション　25ｇ","10.00","3.00","802.00","2406","1210","3630","1224","33.72"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987123134781","ボラギノールＡ軟膏　２０ｇ","10.00","2.00","854.00","1708","1078","2156","448","20.78"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987138390585","ツムラ　清上防風湯　20包","10.00","1.00","1728.00","1728","2640","2640","912","34.55"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987206035066","浅田飴アズレンのどスプレーＳ　３０ｍｌ","10.00","2.00","392.00","784","547","1094","310","28.34"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987206394361","浅田飴子供せきどめドロップＧ（ぶどう味）　３０錠","10.00","1.00","360.00","360","547","547","187","34.19"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300029435","アネロン「ニスキャップ」　９ｃｐ","10.00","20.00","504.00","10080","767","15340","5260","34.29"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300042205","エスタロンモカ１２　２０錠","10.00","1.00","240.00","240","382","382","142","37.17"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987300058824","イブクイック頭痛薬DX　40錠","10.00","1.00","840.00","840","1188","1188","348","29.29"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987343084637","アダムＡ錠　４８錠","10.00","2.00","212.00","424","503","1006","582","57.85"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987343084910","ロキソプロフェン錠　「クニヒロ」","10.00","96.00","120.00","11520","495","47520","36000","75.76"
"2022/07/01","063　ミラドラ","0312","ジョヴィＪＯＶＹ","03","ＯＴＣ医薬品類","4987847016318","ピタリノールＬＸ","10.00","120.00","110.00","13200","437","52440","39240","74.83"
"2022/07/01","063　ミラドラ","0411","大正製薬","01","食品","4987306039223","ナチュラルケア粉末スティック　30袋入","8.00","6.00","1820.00","10920","2462","14772","3852","26.08"
"2022/07/01","063　ミラドラ","0411","大正製薬","01","食品","4987306054776","新ビオフェルミンS錠　130錠","10.00","2.00","632.00","1264","877","1754","490","27.94"
"2022/07/01","063　ミラドラ","0411","大正製薬","03","ＯＴＣ医薬品類","4987306005907","アニマリンＬ錠　１５０錠","10.00","5.00","1440.00","7200","2073","10365","3165","30.54"
"2022/07/01","063　ミラドラ","0411","大正製薬","03","ＯＴＣ医薬品類","4987306009806","大正漢方胃腸薬１６０錠","10.00","2.00","1089.00","2178","1408","2816","638","22.66"
"2022/07/01","063　ミラドラ","0411","大正製薬","03","ＯＴＣ医薬品類","4987306042254","パブロンＳα ７５錠","10.00","2.00","600.00","1200","877","1754","554","31.58"
"2022/07/01","063　ミラドラ","0411","大正製薬","03","ＯＴＣ医薬品類","4987306047372","パブロンＳゴールドＷ　３０錠","10.00","1.00","770.00","770","1078","1078","308","28.57"
"2022/07/01","063　ミラドラ","0411","大正製薬","03","ＯＴＣ医薬品類","4987306055032","ビオフェルミンＶＣ　120錠","10.00","5.00","814.00","4070","1298","6490","2420","37.29"
"2022/07/01","063　ミラドラ","0411","大正製薬","03","ＯＴＣ医薬品類","4987306062047","ヘルペシアクリーム　２ｇ","10.00","20.00","605.00","12100","1078","21560","9460","43.88"
"2022/07/01","063　ミラドラ","0411","大正製薬","03","ＯＴＣ医薬品類","4987306063648","トクホン普通判　　　４０枚","10.00","2.00","345.00","690","462","924","234","25.32"
"2022/07/01","063　ミラドラ","0699","材料転用","03","ＯＴＣ医薬品類","4987307421768","ビルトンＭＡＸ　50ｍｌ","10.00","3.00","87.00","261","217","651","390","59.91"
